from_eva,to_eva,traveltime,naam_from,naam_to
8400073,8400561,110,Assen,Schiphol Airport
8400074,8400561,13,Amsterdam Bijlmer ArenA,Schiphol Airport
8400080,8400561,26,Almere Centrum,Schiphol Airport
8400086,8400561,45,Baarn,Schiphol Airport
8400093,8400561,126,Emmen Zuid,Schiphol Airport
8400095,8400561,184,Veendam,Schiphol Airport
8400113,8400561,50,Beverwijk,Schiphol Airport
8400128,8400561,116,Boxmeer,Schiphol Airport
8400129,8400561,79,Boxtel,Schiphol Airport
8400131,8400561,50,Breda,Schiphol Airport
8400133,8400561,29,Breukelen,Schiphol Airport
8400139,8400561,159,Buitenpost,Schiphol Airport
8400151,8400561,39,Castricum,Schiphol Airport
8400153,8400561,114,Coevorden,Schiphol Airport
8400167,8400561,85,Dalfsen,Schiphol Airport
8400170,8400561,37,Delft,Schiphol Airport
8400173,8400561,80,Deventer,Schiphol Airport
8400176,8400561,92,Dieren,Schiphol Airport
8400177,8400561,109,Doetinchem,Schiphol Airport
8400179,8400561,61,Den Dolder,Schiphol Airport
8400180,8400561,43,Dordrecht,Schiphol Airport
8400182,8400561,47,Driebergen-Zeist,Schiphol Airport
8400194,8400561,12,Duivendrecht,Schiphol Airport
8400200,8400561,58,Ede-Wageningen,Schiphol Airport
8400206,8400561,84,Eindhoven,Schiphol Airport
8400207,8400561,86,Elst,Schiphol Airport
8400208,8400561,130,Emmen,Schiphol Airport
8400212,8400561,127,Enschede,Schiphol Airport
8400218,8400561,73,Etten-Leur,Schiphol Airport
8400244,8400561,66,Geldermalsen,Schiphol Airport
8400245,8400561,93,Geldrop,Schiphol Airport
8400256,8400561,85,Gorinchem,Schiphol Airport
8400258,8400561,48,Gouda,Schiphol Airport
8400263,8400561,127,Groningen,Schiphol Airport
8400280,8400561,28,Den Haag HS,Schiphol Airport
8400282,8400561,29,Den Haag Centraal,Schiphol Airport
8400285,8400561,32,Haarlem,Schiphol Airport
8400293,8400561,106,Hardenberg,Schiphol Airport
8400294,8400561,91,Harderwijk,Schiphol Airport
8400302,8400561,34,Heemstede-Aerdenhout,Schiphol Airport
8400305,8400561,113,Heerenveen,Schiphol Airport
8400306,8400561,58,Heerhugowaard,Schiphol Airport
8400307,8400561,160,Heerlen,Schiphol Airport
8400311,8400561,88,Den Helder,Schiphol Airport
8400313,8400561,100,Helmond,Schiphol Airport
8400316,8400561,119,Hengelo,Schiphol Airport
8400319,8400561,63,'s-Hertogenbosch,Schiphol Airport
8400322,8400561,29,Hilversum,Schiphol Airport
8400331,8400561,155,Hoogezand-Sappemeer,Schiphol Airport
8400337,8400561,45,Hoorn,Schiphol Airport
8400340,8400561,50,Houten,Schiphol Airport
8400355,8400561,183,Kerkrade Centrum,Schiphol Airport
8400364,8400561,26,Zaandijk Zaanse Schans,Schiphol Airport
8400380,8400561,25,Den Haag Laan v NOI,Schiphol Airport
8400382,8400561,69,Lage Zwaluwe,Schiphol Airport
8400387,8400561,129,Leeuwarden,Schiphol Airport
8400390,8400561,15,Leiden Centraal,Schiphol Airport
8400394,8400561,42,Lelystad Centrum,Schiphol Airport
8400417,8400561,59,Maarn,Schiphol Airport
8400424,8400561,160,Maastricht,Schiphol Airport
8400426,8400561,174,Maastricht Randwyck,Schiphol Airport
8400428,8400561,99,Mariënberg,Schiphol Airport
8400434,8400561,175,Meerssen,Schiphol Airport
8400435,8400561,89,Meppel,Schiphol Airport
8400452,8400561,36,Naarden-Bussum,Schiphol Airport
8400454,8400561,122,Nieuw Amsterdam,Schiphol Airport
8400457,8400561,187,Bad Nieuweschans,Schiphol Airport
8400470,8400561,88,Nijmegen,Schiphol Airport
8400487,8400561,92,Ommen,Schiphol Airport
8400495,8400561,88,Oss,Schiphol Airport
8400507,8400561,39,Rotterdam Alexander,Schiphol Airport
8400508,8400561,31,Purmerend,Schiphol Airport
8400517,8400561,79,Rhenen,Schiphol Airport
8400523,8400561,128,Roermond,Schiphol Airport
8400526,8400561,78,Roosendaal,Schiphol Airport
8400530,8400561,24,Rotterdam Centraal,Schiphol Airport
8400548,8400561,172,Landgraaf,Schiphol Airport
8400564,8400561,144,Sittard,Schiphol Airport
8400566,8400561,159,Sneek,Schiphol Airport
8400567,8400561,69,Soest,Schiphol Airport
8400578,8400561,99,Steenwijk,Schiphol Airport
8400596,8400561,83,Tiel,Schiphol Airport
8400597,8400561,67,Tilburg,Schiphol Airport
8400606,8400561,43,Utrecht Vaartsche Rijn,Schiphol Airport
8400615,8400561,40,Uitgeest,Schiphol Airport
8400620,8400561,40,Utrecht Overvecht,Schiphol Airport
8400621,8400561,30,Utrecht Centraal,Schiphol Airport
8400627,8400561,71,Veenendaal Centrum,Schiphol Airport
8400632,8400561,178,Valkenburg,Schiphol Airport
8400644,8400561,128,Venlo,Schiphol Airport
8400646,8400561,128,Venray,Schiphol Airport
8400652,8400561,130,Vlissingen,Schiphol Airport
8400684,8400561,111,Weert,Schiphol Airport
8400685,8400561,23,Weesp,Schiphol Airport
8400691,8400561,108,Wierden,Schiphol Airport
8400696,8400561,173,Winschoten,Schiphol Airport
8400698,8400561,141,Winterswijk,Schiphol Airport
8400702,8400561,40,Woerden,Schiphol Airport
8400731,8400561,18,Zaandam,Schiphol Airport
8400735,8400561,90,Zevenaar,Schiphol Airport
8400741,8400561,57,Zoetermeer,Schiphol Airport
8400742,8400561,162,Zuidbroek,Schiphol Airport
8400744,8400561,103,Zutphen,Schiphol Airport
8400747,8400561,68,Zwolle,Schiphol Airport
8400050,8400564,168,Alkmaar,Sittard
8400051,8400564,189,Almelo,Sittard
8400053,8400564,138,Alphen a/d Rijn,Sittard
8400055,8400564,125,Amersfoort,Sittard
8400057,8400564,121,Amsterdam Amstel,Sittard
8400058,8400564,129,Amsterdam Centraal,Sittard
8400059,8400564,140,Amsterdam Sloterdijk,Sittard
8400061,8400564,136,Amsterdam Zuid,Sittard
8400066,8400564,151,Apeldoorn,Sittard
8400071,8400564,115,Arnhem Centraal,Sittard
8400073,8400564,220,Assen,Sittard
8400074,8400564,124,Amsterdam Bijlmer ArenA,Sittard
8400080,8400564,153,Almere Centrum,Sittard
8400086,8400564,137,Baarn,Sittard
8400093,8400564,236,Emmen Zuid,Sittard
8400095,8400564,294,Veendam,Sittard
8400113,8400564,171,Beverwijk,Sittard
8400128,8400564,74,Boxmeer,Sittard
8400129,8400564,67,Boxtel,Sittard
8400131,8400564,96,Breda,Sittard
8400133,8400564,118,Breukelen,Sittard
8400139,8400564,269,Buitenpost,Sittard
8400151,8400564,160,Castricum,Sittard
8400153,8400564,224,Coevorden,Sittard
8400167,8400564,195,Dalfsen,Sittard
8400170,8400564,134,Delft,Sittard
8400173,8400564,160,Deventer,Sittard
8400176,8400564,136,Dieren,Sittard
8400177,8400564,158,Doetinchem,Sittard
8400179,8400564,125,Den Dolder,Sittard
8400180,8400564,132,Dordrecht,Sittard
8400182,8400564,123,Driebergen-Zeist,Sittard
8400194,8400564,142,Duivendrecht,Sittard
8400200,8400564,132,Ede-Wageningen,Sittard
8400206,8400564,46,Eindhoven,Sittard
8400207,8400564,115,Elst,Sittard
8400208,8400564,240,Emmen,Sittard
8400212,8400564,200,Enschede,Sittard
8400218,8400564,129,Etten-Leur,Sittard
8400244,8400564,88,Geldermalsen,Sittard
8400245,8400564,54,Geldrop,Sittard
8400256,8400564,136,Gorinchem,Sittard
8400258,8400564,126,Gouda,Sittard
8400263,8400564,237,Groningen,Sittard
8400280,8400564,142,Den Haag HS,Sittard
8400282,8400564,148,Den Haag Centraal,Sittard
8400285,8400564,150,Haarlem,Sittard
8400293,8400564,216,Hardenberg,Sittard
8400294,8400564,175,Harderwijk,Sittard
8400302,8400564,157,Heemstede-Aerdenhout,Sittard
8400305,8400564,223,Heerenveen,Sittard
8400306,8400564,179,Heerhugowaard,Sittard
8400307,8400564,15,Heerlen,Sittard
8400311,8400564,209,Den Helder,Sittard
8400313,8400564,71,Helmond,Sittard
8400316,8400564,189,Hengelo,Sittard
8400319,8400564,67,'s-Hertogenbosch,Sittard
8400322,8400564,126,Hilversum,Sittard
8400331,8400564,265,Hoogezand-Sappemeer,Sittard
8400337,8400564,165,Hoorn,Sittard
8400340,8400564,104,Houten,Sittard
8400355,8400564,35,Kerkrade Centrum,Sittard
8400364,8400564,157,Zaandijk Zaanse Schans,Sittard
8400380,8400564,156,Den Haag Laan v NOI,Sittard
8400382,8400564,126,Lage Zwaluwe,Sittard
8400387,8400564,239,Leeuwarden,Sittard
8400390,8400564,153,Leiden Centraal,Sittard
8400394,8400564,181,Lelystad Centrum,Sittard
8400417,8400564,133,Maarn,Sittard
8400424,8400564,15,Maastricht,Sittard
8400426,8400564,27,Maastricht Randwyck,Sittard
8400428,8400564,209,Mariënberg,Sittard
8400434,8400564,30,Meerssen,Sittard
8400435,8400564,199,Meppel,Sittard
8400452,8400564,133,Naarden-Bussum,Sittard
8400454,8400564,232,Nieuw Amsterdam,Sittard
8400457,8400564,297,Bad Nieuweschans,Sittard
8400470,8400564,97,Nijmegen,Sittard
8400487,8400564,202,Ommen,Sittard
8400495,8400564,81,Oss,Sittard
8400507,8400564,137,Rotterdam Alexander,Sittard
8400508,8400564,182,Purmerend,Sittard
8400517,8400564,153,Rhenen,Sittard
8400523,8400564,15,Roermond,Sittard
8400526,8400564,138,Roosendaal,Sittard
8400530,8400564,121,Rotterdam Centraal,Sittard
8400548,8400564,26,Landgraaf,Sittard
8400561,8400564,145,Schiphol Airport,Sittard
8400566,8400564,269,Sneek,Sittard
8400567,8400564,133,Soest,Sittard
8400578,8400564,209,Steenwijk,Sittard
8400596,8400564,109,Tiel,Sittard
8400597,8400564,81,Tilburg,Sittard
8400606,8400564,110,Utrecht Vaartsche Rijn,Sittard
8400615,8400564,172,Uitgeest,Sittard
8400620,8400564,114,Utrecht Overvecht,Sittard
8400621,8400564,97,Utrecht Centraal,Sittard
8400627,8400564,145,Veenendaal Centrum,Sittard
8400632,8400564,33,Valkenburg,Sittard
8400644,8400564,42,Venlo,Sittard
8400646,8400564,60,Venray,Sittard
8400652,8400564,203,Vlissingen,Sittard
8400684,8400564,29,Weert,Sittard
8400685,8400564,146,Weesp,Sittard
8400691,8400564,197,Wierden,Sittard
8400696,8400564,283,Winschoten,Sittard
8400698,8400564,185,Winterswijk,Sittard
8400702,8400564,120,Woerden,Sittard
8400731,8400564,146,Zaandam,Sittard
8400735,8400564,133,Zevenaar,Sittard
8400741,8400564,150,Zoetermeer,Sittard
8400742,8400564,272,Zuidbroek,Sittard
8400744,8400564,147,Zutphen,Sittard
8400747,8400564,175,Zwolle,Sittard
8400050,8400566,196,Alkmaar,Sneek
8400051,8400566,132,Almelo,Sneek
8400053,8400566,186,Alphen a/d Rijn,Sneek
8400055,8400566,128,Amersfoort,Sneek
8400057,8400566,170,Amsterdam Amstel,Sneek
8400058,8400566,156,Amsterdam Centraal,Sneek
8400059,8400566,168,Amsterdam Sloterdijk,Sneek
8400061,8400566,151,Amsterdam Zuid,Sneek
8400066,8400566,131,Apeldoorn,Sneek
8400071,8400566,152,Arnhem Centraal,Sneek
8400073,8400566,91,Assen,Sneek
8400074,8400566,165,Amsterdam Bijlmer ArenA,Sneek
8400080,8400566,130,Almere Centrum,Sneek
8400086,8400566,141,Baarn,Sneek
8400093,8400566,144,Emmen Zuid,Sneek
8400095,8400566,112,Veendam,Sneek
8400113,8400566,199,Beverwijk,Sneek
8400128,8400566,208,Boxmeer,Sneek
8400129,8400566,201,Boxtel,Sneek
8400131,8400566,230,Breda,Sneek
8400133,8400566,166,Breukelen,Sneek
8400139,8400566,43,Buitenpost,Sneek
8400151,8400566,188,Castricum,Sneek
8400153,8400566,132,Coevorden,Sneek
8400167,8400566,103,Dalfsen,Sneek
8400170,8400566,199,Delft,Sneek
8400173,8400566,116,Deventer,Sneek
8400176,8400566,140,Dieren,Sneek
8400177,8400566,201,Doetinchem,Sneek
8400179,8400566,162,Den Dolder,Sneek
8400180,8400566,214,Dordrecht,Sneek
8400182,8400566,175,Driebergen-Zeist,Sneek
8400194,8400566,162,Duivendrecht,Sneek
8400200,8400566,170,Ede-Wageningen,Sneek
8400206,8400566,206,Eindhoven,Sneek
8400207,8400566,169,Elst,Sneek
8400208,8400566,148,Emmen,Sneek
8400212,8400566,158,Enschede,Sneek
8400218,8400566,247,Etten-Leur,Sneek
8400244,8400566,181,Geldermalsen,Sneek
8400245,8400566,215,Geldrop,Sneek
8400256,8400566,214,Gorinchem,Sneek
8400258,8400566,164,Gouda,Sneek
8400263,8400566,61,Groningen,Sneek
8400280,8400566,190,Den Haag HS,Sneek
8400282,8400566,183,Den Haag Centraal,Sneek
8400285,8400566,183,Haarlem,Sneek
8400293,8400566,124,Hardenberg,Sneek
8400294,8400566,125,Harderwijk,Sneek
8400302,8400566,189,Heemstede-Aerdenhout,Sneek
8400305,8400566,46,Heerenveen,Sneek
8400306,8400566,237,Heerhugowaard,Sneek
8400307,8400566,291,Heerlen,Sneek
8400311,8400566,267,Den Helder,Sneek
8400313,8400566,222,Helmond,Sneek
8400316,8400566,147,Hengelo,Sneek
8400319,8400566,185,'s-Hertogenbosch,Sneek
8400322,8400566,147,Hilversum,Sneek
8400331,8400566,83,Hoogezand-Sappemeer,Sneek
8400337,8400566,213,Hoorn,Sneek
8400340,8400566,166,Houten,Sneek
8400355,8400566,305,Kerkrade Centrum,Sneek
8400364,8400566,194,Zaandijk Zaanse Schans,Sneek
8400380,8400566,187,Den Haag Laan v NOI,Sneek
8400382,8400566,233,Lage Zwaluwe,Sneek
8400387,8400566,20,Leeuwarden,Sneek
8400390,8400566,176,Leiden Centraal,Sneek
8400394,8400566,116,Lelystad Centrum,Sneek
8400417,8400566,181,Maarn,Sneek
8400424,8400566,282,Maastricht,Sneek
8400426,8400566,308,Maastricht Randwyck,Sneek
8400428,8400566,117,Mariënberg,Sneek
8400434,8400566,297,Meerssen,Sneek
8400435,8400566,69,Meppel,Sneek
8400452,8400566,157,Naarden-Bussum,Sneek
8400454,8400566,140,Nieuw Amsterdam,Sneek
8400457,8400566,118,Bad Nieuweschans,Sneek
8400470,8400566,169,Nijmegen,Sneek
8400487,8400566,110,Ommen,Sneek
8400495,8400566,187,Oss,Sneek
8400507,8400566,180,Rotterdam Alexander,Sneek
8400508,8400566,210,Purmerend,Sneek
8400517,8400566,201,Rhenen,Sneek
8400523,8400566,251,Roermond,Sneek
8400526,8400566,251,Roosendaal,Sneek
8400530,8400566,188,Rotterdam Centraal,Sneek
8400548,8400566,296,Landgraaf,Sneek
8400561,8400566,159,Schiphol Airport,Sneek
8400564,8400566,266,Sittard,Sneek
8400567,8400566,162,Soest,Sneek
8400578,8400566,59,Steenwijk,Sneek
8400596,8400566,206,Tiel,Sneek
8400597,8400566,210,Tilburg,Sneek
8400606,8400566,159,Utrecht Vaartsche Rijn,Sneek
8400615,8400566,205,Uitgeest,Sneek
8400620,8400566,164,Utrecht Overvecht,Sneek
8400621,8400566,144,Utrecht Centraal,Sneek
8400627,8400566,193,Veenendaal Centrum,Sneek
8400632,8400566,304,Valkenburg,Sneek
8400644,8400566,250,Venlo,Sneek
8400646,8400566,220,Venray,Sneek
8400652,8400566,302,Vlissingen,Sneek
8400684,8400566,233,Weert,Sneek
8400685,8400566,153,Weesp,Sneek
8400691,8400566,127,Wierden,Sneek
8400696,8400566,101,Winschoten,Sneek
8400698,8400566,173,Winterswijk,Sneek
8400702,8400566,168,Woerden,Sneek
8400731,8400566,174,Zaandam,Sneek
8400735,8400566,182,Zevenaar,Sneek
8400741,8400566,183,Zoetermeer,Sneek
8400742,8400566,90,Zuidbroek,Sneek
8400744,8400566,129,Zutphen,Sneek
8400747,8400566,82,Zwolle,Sneek
8400050,8400567,90,Alkmaar,Soest
8400051,8400567,104,Almelo,Soest
8400053,8400567,78,Alphen a/d Rijn,Soest
8400055,8400567,29,Amersfoort,Soest
8400057,8400567,44,Amsterdam Amstel,Soest
8400058,8400567,52,Amsterdam Centraal,Soest
8400059,8400567,62,Amsterdam Sloterdijk,Soest
8400061,8400567,61,Amsterdam Zuid,Soest
8400066,8400567,60,Apeldoorn,Soest
8400071,8400567,57,Arnhem Centraal,Soest
8400073,8400567,115,Assen,Soest
8400074,8400567,55,Amsterdam Bijlmer ArenA,Soest
8400080,8400567,65,Almere Centrum,Soest
8400086,8400567,8,Baarn,Soest
8400093,8400567,131,Emmen Zuid,Soest
8400095,8400567,189,Veendam,Soest
8400113,8400567,93,Beverwijk,Soest
8400128,8400567,102,Boxmeer,Soest
8400129,8400567,95,Boxtel,Soest
8400131,8400567,97,Breda,Soest
8400133,8400567,46,Breukelen,Soest
8400139,8400567,164,Buitenpost,Soest
8400151,8400567,82,Castricum,Soest
8400153,8400567,119,Coevorden,Soest
8400167,8400567,90,Dalfsen,Soest
8400170,8400567,78,Delft,Soest
8400173,8400567,72,Deventer,Soest
8400176,8400567,78,Dieren,Soest
8400177,8400567,110,Doetinchem,Soest
8400179,8400567,8,Den Dolder,Soest
8400180,8400567,93,Dordrecht,Soest
8400182,8400567,39,Driebergen-Zeist,Soest
8400194,8400567,64,Duivendrecht,Soest
8400200,8400567,61,Ede-Wageningen,Soest
8400206,8400567,80,Eindhoven,Soest
8400207,8400567,72,Elst,Soest
8400208,8400567,135,Emmen,Soest
8400212,8400567,131,Enschede,Soest
8400218,8400567,111,Etten-Leur,Soest
8400244,8400567,64,Geldermalsen,Soest
8400245,8400567,109,Geldrop,Soest
8400256,8400567,108,Gorinchem,Soest
8400258,8400567,43,Gouda,Soest
8400263,8400567,132,Groningen,Soest
8400280,8400567,69,Den Haag HS,Soest
8400282,8400567,62,Den Haag Centraal,Soest
8400285,8400567,77,Haarlem,Soest
8400293,8400567,111,Hardenberg,Soest
8400294,8400567,67,Harderwijk,Soest
8400302,8400567,83,Heemstede-Aerdenhout,Soest
8400305,8400567,118,Heerenveen,Soest
8400306,8400567,101,Heerhugowaard,Soest
8400307,8400567,155,Heerlen,Soest
8400311,8400567,131,Den Helder,Soest
8400313,8400567,103,Helmond,Soest
8400316,8400567,117,Hengelo,Soest
8400319,8400567,59,'s-Hertogenbosch,Soest
8400322,8400567,38,Hilversum,Soest
8400331,8400567,160,Hoogezand-Sappemeer,Soest
8400337,8400567,95,Hoorn,Soest
8400340,8400567,38,Houten,Soest
8400355,8400567,169,Kerkrade Centrum,Soest
8400364,8400567,88,Zaandijk Zaanse Schans,Soest
8400380,8400567,78,Den Haag Laan v NOI,Soest
8400382,8400567,121,Lage Zwaluwe,Soest
8400387,8400567,134,Leeuwarden,Soest
8400390,8400567,86,Leiden Centraal,Soest
8400394,8400567,93,Lelystad Centrum,Soest
8400417,8400567,45,Maarn,Soest
8400424,8400567,146,Maastricht,Soest
8400426,8400567,167,Maastricht Randwyck,Soest
8400428,8400567,104,Mariënberg,Soest
8400434,8400567,161,Meerssen,Soest
8400435,8400567,94,Meppel,Soest
8400452,8400567,45,Naarden-Bussum,Soest
8400454,8400567,127,Nieuw Amsterdam,Soest
8400457,8400567,192,Bad Nieuweschans,Soest
8400470,8400567,86,Nijmegen,Soest
8400487,8400567,97,Ommen,Soest
8400495,8400567,87,Oss,Soest
8400507,8400567,59,Rotterdam Alexander,Soest
8400508,8400567,104,Purmerend,Soest
8400517,8400567,65,Rhenen,Soest
8400523,8400567,115,Roermond,Soest
8400526,8400567,115,Roosendaal,Soest
8400530,8400567,67,Rotterdam Centraal,Soest
8400548,8400567,160,Landgraaf,Soest
8400561,8400567,69,Schiphol Airport,Soest
8400564,8400567,130,Sittard,Soest
8400566,8400567,164,Sneek,Soest
8400578,8400567,104,Steenwijk,Soest
8400596,8400567,81,Tiel,Soest
8400597,8400567,83,Tilburg,Soest
8400606,8400567,30,Utrecht Vaartsche Rijn,Soest
8400615,8400567,99,Uitgeest,Soest
8400620,8400567,16,Utrecht Overvecht,Soest
8400621,8400567,20,Utrecht Centraal,Soest
8400627,8400567,57,Veenendaal Centrum,Soest
8400632,8400567,168,Valkenburg,Soest
8400644,8400567,144,Venlo,Soest
8400646,8400567,114,Venray,Soest
8400652,8400567,166,Vlissingen,Soest
8400684,8400567,101,Weert,Soest
8400685,8400567,58,Weesp,Soest
8400691,8400567,113,Wierden,Soest
8400696,8400567,178,Winschoten,Soest
8400698,8400567,130,Winterswijk,Soest
8400702,8400567,53,Woerden,Soest
8400731,8400567,68,Zaandam,Soest
8400735,8400567,85,Zevenaar,Soest
8400741,8400567,62,Zoetermeer,Soest
8400742,8400567,167,Zuidbroek,Soest
8400744,8400567,84,Zutphen,Soest
8400747,8400567,70,Zwolle,Soest
8400050,8400578,136,Alkmaar,Steenwijk
8400051,8400578,72,Almelo,Steenwijk
8400053,8400578,126,Alphen a/d Rijn,Steenwijk
8400055,8400578,68,Amersfoort,Steenwijk
8400057,8400578,109,Amsterdam Amstel,Steenwijk
8400058,8400578,96,Amsterdam Centraal,Steenwijk
8400059,8400578,108,Amsterdam Sloterdijk,Steenwijk
8400061,8400578,91,Amsterdam Zuid,Steenwijk
8400066,8400578,71,Apeldoorn,Steenwijk
8400071,8400578,92,Arnhem Centraal,Steenwijk
8400073,8400578,45,Assen,Steenwijk
8400074,8400578,105,Amsterdam Bijlmer ArenA,Steenwijk
8400080,8400578,70,Almere Centrum,Steenwijk
8400086,8400578,81,Baarn,Steenwijk
8400093,8400578,84,Emmen Zuid,Steenwijk
8400095,8400578,99,Veendam,Steenwijk
8400113,8400578,139,Beverwijk,Steenwijk
8400128,8400578,148,Boxmeer,Steenwijk
8400129,8400578,141,Boxtel,Steenwijk
8400131,8400578,167,Breda,Steenwijk
8400133,8400578,106,Breukelen,Steenwijk
8400139,8400578,56,Buitenpost,Steenwijk
8400151,8400578,128,Castricum,Steenwijk
8400153,8400578,72,Coevorden,Steenwijk
8400167,8400578,43,Dalfsen,Steenwijk
8400170,8400578,139,Delft,Steenwijk
8400173,8400578,56,Deventer,Steenwijk
8400176,8400578,80,Dieren,Steenwijk
8400177,8400578,141,Doetinchem,Steenwijk
8400179,8400578,102,Den Dolder,Steenwijk
8400180,8400578,154,Dordrecht,Steenwijk
8400182,8400578,115,Driebergen-Zeist,Steenwijk
8400194,8400578,102,Duivendrecht,Steenwijk
8400200,8400578,110,Ede-Wageningen,Steenwijk
8400206,8400578,146,Eindhoven,Steenwijk
8400207,8400578,109,Elst,Steenwijk
8400208,8400578,88,Emmen,Steenwijk
8400212,8400578,98,Enschede,Steenwijk
8400218,8400578,187,Etten-Leur,Steenwijk
8400244,8400578,121,Geldermalsen,Steenwijk
8400245,8400578,155,Geldrop,Steenwijk
8400256,8400578,154,Gorinchem,Steenwijk
8400258,8400578,104,Gouda,Steenwijk
8400263,8400578,66,Groningen,Steenwijk
8400280,8400578,130,Den Haag HS,Steenwijk
8400282,8400578,123,Den Haag Centraal,Steenwijk
8400285,8400578,123,Haarlem,Steenwijk
8400293,8400578,64,Hardenberg,Steenwijk
8400294,8400578,65,Harderwijk,Steenwijk
8400302,8400578,129,Heemstede-Aerdenhout,Steenwijk
8400305,8400578,14,Heerenveen,Steenwijk
8400306,8400578,147,Heerhugowaard,Steenwijk
8400307,8400578,231,Heerlen,Steenwijk
8400311,8400578,207,Den Helder,Steenwijk
8400313,8400578,162,Helmond,Steenwijk
8400316,8400578,87,Hengelo,Steenwijk
8400319,8400578,125,'s-Hertogenbosch,Steenwijk
8400322,8400578,87,Hilversum,Steenwijk
8400331,8400578,85,Hoogezand-Sappemeer,Steenwijk
8400337,8400578,141,Hoorn,Steenwijk
8400340,8400578,106,Houten,Steenwijk
8400355,8400578,245,Kerkrade Centrum,Steenwijk
8400364,8400578,134,Zaandijk Zaanse Schans,Steenwijk
8400380,8400578,127,Den Haag Laan v NOI,Steenwijk
8400382,8400578,173,Lage Zwaluwe,Steenwijk
8400387,8400578,30,Leeuwarden,Steenwijk
8400390,8400578,116,Leiden Centraal,Steenwijk
8400394,8400578,56,Lelystad Centrum,Steenwijk
8400417,8400578,121,Maarn,Steenwijk
8400424,8400578,222,Maastricht,Steenwijk
8400426,8400578,243,Maastricht Randwyck,Steenwijk
8400428,8400578,57,Mariënberg,Steenwijk
8400434,8400578,237,Meerssen,Steenwijk
8400435,8400578,9,Meppel,Steenwijk
8400452,8400578,97,Naarden-Bussum,Steenwijk
8400454,8400578,80,Nieuw Amsterdam,Steenwijk
8400457,8400578,131,Bad Nieuweschans,Steenwijk
8400470,8400578,109,Nijmegen,Steenwijk
8400487,8400578,50,Ommen,Steenwijk
8400495,8400578,127,Oss,Steenwijk
8400507,8400578,120,Rotterdam Alexander,Steenwijk
